Id_bien;No_voie;Type_de_voie;Voie;Section;No_plan;Premier_Lot;Surface_Carrez_du_1er_Lot;Nombre_de_lots;Type_local;Surface_reelle_bati;Nb_piece_principale;Nature_culture;Nature_culture_speciale;Surface_terrain;CodeComm_CodeDep
8160;10;RUE;BOULLE;BH;60;14;43,27;2;Appartement;36;2;;;;75111
8161;45;RUE;SEDAINE;BI;57;128;36,44;2;Appartement;35;2;;;;75111
8162;3;RUE;IMMEUBLES INDUSTRIELS;CP;101;39;89,76;4;Appartement;95;3;;;;75111
8163;261;AV;DAUMESNIL;AT;13;4;75,62;1;Appartement;72;4;;;;75112
8164;28;RUE;DE LA SABLIERE;CO;121;2;19,08;1;Appartement;19;1;;;;75114
8165;13;RUE;DE RIDDER;DM;26;4;46,26;1;Appartement;40;2;;;;75114
8166;30;RUE;FRANCOIS BONVIN;BZ;20;15;23,37;1;Appartement;24;1;;;;75115
8167;84;AV;EMILE ZOLA;DV;62;18;41,03;1;Appartement;43;1;;;;75115
8168;7;RUE;SARASATE;EN;3;12;52,02;2;Appartement;48;3;;;;75115
8169;23;RUE;LE SUEUR;FA;50;29;71,93;2;Appartement;71;3;;;;75116
8170;21;RUE;BERZELIUS;DG;39;8;50,83;1;Appartement;50;3;;;;75117
8171;5;VLA;DAMREMONT;AX;11;3;33,09;1;Appartement;28;2;;;;75118
8172;15;RUE;DE MEAUX;AS;12;28;17,3;1;Appartement;18;1;;;;75119
8173;28;RUE;PIAT;AC;23;137;15,02;1;Appartement;15;1;;;;75120
8174;28;RUE;PIAT;AC;23;149;13,25;1;Appartement;19;1;;;;75120
8175;9;RUE;CHARLES FRIEDEL;AH;33;23;13,53;1;Appartement;14;1;;;;75120
8176;17;RUE;ORFILA;CC;73;34;27,61;1;Appartement;28;1;;;;75120
8177;15;RUE;SYLVESTRE DUMESNIL;AC;435;1;89,28;3;Appartement;89;3;;;;76647
8178;51;AV;MARIE CURIE;AL;230;3;33,25;1;Appartement;33;1;;;;77058
8179;3;ALL;DES CHARMILLES;AE;13;120;96,92;1;Appartement;102;5;;;;77083
8180;40;RUE;DE LA BELLE ILE;BE;407;8;89,09;1;Maison;89;4;;;;77108
8181;3;RUE;DE L EGLISE;BL;337;1;39,02;1;Appartement;45;3;;;;77118
8182;18;AV;GASTELLIER;AO;244;104;66,67;3;Appartement;66;3;;;;77131
8183;129;RUE;GRANDE;AK;77;33;35,61;1;Appartement;35;2;;;;77186
8184;61;RUE;DE L ECLUSE;BC;202;4;87,18;1;Appartement;92;5;;;;77288
8185;14;RUE;JEAN JAURES;AH;347;19;131;1;Maison;100;5;;;;77327
8186;1;ALL;GASTON DEFFERRE;BK;497;30;51,92;1;Appartement;51;2;;;;77468
8187;25;RUE;GEORGES BOURGOIN;BE;123;104;72;2;Appartement;67;3;;;;78005
8188;26;RUE;DES SOURCES;BE;547;27;96,67;1;Maison;95;5;;;;78005
8189;22;RUE;PERNOTTE;AC;150;2;66,69;1;Maison;67;4;;;;78090
8190;2;RUE;COUPE;AV;28;3;22,29;2;Appartement;46;1;;;;78160
8191;14;RUE;TRISTAN BERNARD;AE;295;13;53,68;2;Appartement;54;3;;;;78165
8192;204;AV;DU MARECHAL FOCH;AP;970;79;76,3;1;Appartement;69;4;;;;78172
8193;53;RUE;DESIRE CLEMENT;AR;147;19;62,27;1;Appartement;62;3;;;;78172
8194;43;VC;LES NOUVEAUX HORIZONS;AO;22;4314;105,31;1;Appartement;106;5;;;;78208
8195;24;RUE;DES ROUGON MACQUART;AC;244;23;67,66;2;Appartement;68;3;;;;78297
8196;7;;RES PARC DU CHATEAU;AT;118;101;79,78;2;Appartement;83;4;;;;78350
8197;28;RUE;DE LA FERRONNERIE;BC;191;49;70,42;2;Appartement;69;3;;;;78490
8198;2;AV;DU VAL NOTRE DAME;AH;470;314;61,85;1;Appartement;52;2;;;;78586
8199;66;AV;DE L EUROPE;AK;131;106;77,62;2;Appartement;72;3;;;;78640
8200;12;GR;GRANDE RUE;AI;63;40;39,2;1;Appartement;39;2;;;;78642
8201;92;RUE;D ANJOU;BT;72;31;31,3;2;Appartement;33;2;;;;78646
8202;3;RUE;ALBERT JOLY;AN;97;10;16,85;1;Appartement;17;1;;;;78650
8203;9018;PROM;JULES NOIRET;AW;315;16;56,76;2;Appartement;70;3;;;;80228
8204;9006;;LES MARINES DE COGOLIN;BE;25;1132;59,63;1;Appartement;65;3;;;;83042
8205;9005;;LES MARINES DE COGOLIN;BE;25;199;43,65;1;Appartement;46;2;;;;83042
8206;7;RUE;DU MOULIN A HUILE;E;1213;5;81,04;1;Appartement;90;2;;;;83091
8207;9001;HAM;DE TAMARIS;AR;943;5257;19;1;Appartement;19;1;;;;83126
8208;610;BD;DE CABRY;CC;192;115;47,24;2;Appartement;50;2;;;;83129
8209;12;RUE;FELIX BANETTE;CY;123;19;31,75;1;Appartement;30;2;;;;83137
8210;9001;;ENGOUVINS ARBOUSIERS;AW;100;912;69,28;1;Appartement;67;3;;;;83144
8211;16;CHE;DU GATY;AR;286;29;47,43;1;Appartement;48;2;;;;85128
8212;35;RUE;DE LA GUILLOTIERE;AH;266;9;43,1;1;Maison;46;2;S;;91;85164
8213;18;RUE;DE LA GARENNE;AM;160;7;70,97;1;Maison;73;3;S;;306;85234
8214;;RES;LES BOSQUETS II;CZ;1;6;30,36;1;Appartement;31;2;;;;85288
8215;7;RUE;ELISEE RECLUS;EL;584;12;80,46;1;Appartement;81;4;;;;87085
8216;2;ALL;LOUIS LEPRINCE RINGUET;EY;213;1;37,85;1;Appartement;36;1;;;;87085
8217;14;AV;DE CLERMONT;AC;92;106;41,63;2;Appartement;39;2;;;;87161
8218;57;BD;DE L HOTEL DE VILLE;AI;358;29;7,1;2;Appartement;70;3;;;;87187
8219;39;RUE;DES MINIMES;AB;1306;32;35;1;Appartement;36;2;;;;88160
8220;7;AV;DU 18 AVRIL;R;1042;33;30,36;1;Appartement;22;1;;;;91027
8221;49;RUE;DE LA DIVISION LECLERC;ZD;348;13;75,38;2;Appartement;72;4;;;;91216
8222;24;RUE;HOCHE;AI;237;119;28,94;1;Appartement;28;1;;;;91326
8223;7;BD;DE BRETAGNE;AE;641;64;31,2;1;Appartement;30;1;;;;91345
8224;28;RUE;DU PARADIS;AH;868;11;42,3;1;Appartement;42;2;;;;91347
8225;77;AV;DE GANAY;AB;208;11;27,45;3;Appartement;30;1;;;;91405
8226;14;RUE;GRANDE RUE;AE;46;2;71,8;1;Appartement;71;3;;;;91665
8227;37;CHE;DES SABLONS;AN;599;5;79,62;1;Appartement;76;3;;;;91665
8228;30;AV;DE SEQUIGNY;AE;424;11;65;1;Appartement;65;3;;;;91667
8229;5;RUE;DU CAPITAINE FERBER;AT;403;129;86,01;2;Maison;85;4;;;;91687
8230;9;RUE;DES MORTEAUX;O;216;17;27,4;2;Appartement;28;1;;;;92002
8231;17;RUE;DU GENERAL MANGIN;AT;150;12;35,12;1;Appartement;34;2;;;;92004
8232;27;RUE;DES BAS;Q;85;16;23,42;1;Appartement;30;1;;;;92004
8233;12;RUE;DENFERT ROCHEREAU;S;129;109;80,1;2;Appartement;99;3;;;;92012
8234;2;AV;DU BOIS;J;155;2;77,2;2;Appartement;76;4;;;;92019
8235;40;RUE;BAUDIN;AI;24;775;97,01;2;Appartement;31;4;;;;92026
8236;6;RUE;JEAN MOULIN;AT;74;6;52,35;1;Appartement;38;2;;;;92026
8237;6;SQ;HENRI REGNAULT;V;129;1233;73,31;1;Appartement;70;3;;;;92026
8238;19;RUE;DE PARIS;AL;654;14;62,53;2;Appartement;62;3;;;;92048
8239;67;RUE;SADI CARNOT;AR;306;35;87,03;1;Appartement;86;4;;;;92050
8240;23;AV;PASTEUR;E;191;23;51,74;2;Appartement;52;2;;;;92075
8241;210;AV;DU HUIT MAI 1945;AB;205;357;59,41;2;Appartement;60;4;;;;93007
8242;3;RUE;DE VARSOVIE;AU;163;35;57,88;2;Appartement;58;3;;;;93010
8243;83;RUE;DE LA FRATERNITE;AV;76;3;48,93;1;Appartement;45;2;;;;93048
8244;172;RUE;PAUL ET CAMILLE THOMOUX;AL;388;71;46,66;1;Appartement;50;2;;;;93050
8245;188;AV;JEAN LOLIVE;U;90;326;67,8;2;Appartement;67;3;;;;93055
8246;68;AV;POTIER;U;504;3;100;1;Appartement;60;4;;;;93059
8247;6;ALL;GAMBETTA;AK;97;5;19,6;1;Appartement;20;2;;;;93062
8248;107;AV;MICHELET;AI;86;3;64,25;2;Appartement;61;3;;;;93070
8249;84;RUE;ETIENNE DOLET;AC;36;2;56,02;3;Appartement;48;3;;;;94002
8250;55;RUE;BERTHOLLET;I;3;1;44,04;3;Maison;47;4;;;;94003
8251;142;AV;DU GENERAL LECLERC;V;18;16;27,85;1;Appartement;27;1;;;;94015
8252;12;RUE;RASPAIL;R;40;18;73,87;4;Appartement;68;2;;;;94016
8253;2;SEN;NOUE DU TEMPS DES CERISES;K;192;65;66,42;1;Appartement;67;3;;;;94034
8254;56;;RES DE TOURVOIE;O;219;80;70,45;1;Appartement;63;4;;;;94034
8255;16;ALL;DES FAUVETTES;AO;187;38;98,77;1;Maison;90;5;;;;94044
8256;1;RUE;BAUYN DE PERREUSE;AE;346;1;33,52;1;Appartement;33;1;;;;94052
8257;3;RUE;VASSAL;DI;43;34;19,64;2;Appartement;20;1;;;;94068
8258;74;AV;GABRIEL PERI;V;141;2;60,81;2;Appartement;58;3;;;;94068
8259;13;RUE;DE LA CAVETTE;AN;70;45;40,73;1;Appartement;40;2;;;;94070
8260;28;BD;DE LA LIBERATION;L;157;3045;54,49;2;Appartement;55;2;;;;94080
8261;20;RUE;LOUIS BESQUEL;X;63;16;93,26;2;Appartement;96;4;;;;94080
8262;48;RUE;DE CHAMBLY;AB;266;44;94,15;1;Maison;92;5;;;;95134
8263;72;RUE;DES THERMES;AE;47;14;84,87;2;Appartement;85;4;;;;95210
8264;18;RTE;DE FRANCONVILLE;AO;589;31;34,54;1;Appartement;34;1;;;;95219
8265;5;RUE;PAUL ELUARD;AO;676;5044;62,69;1;Appartement;62;3;;;;95219
8266;77;RUE;DES CHESNEAUX;AD;481;161;62,94;1;Appartement;62;3;;;;95428
8267;9;RUE;HENRI DUNANT;AW;223;159;91,28;2;Appartement;92;5;;;;95500
8268;5305;;LA DESIRADE;Y;305;2;90,71;1;Maison;103;4;;;;972213
8269;22;RTE;DES EUCALYPTUS      LA MTA;BZ;1272;2;109,87;1;Appartement;119;4;;;;974411
8270;32;CHE;DES PECHERS;HH;376;37;37,8;1;Appartement;38;2;;;;974411
8271;118;CHE;DE BOIS ROUGE;ID;289;3087;67,42;1;Appartement;59;3;;;;974411
8272;242;RUE;DE PRE BAILLY;AM;301;40;50,33;2;Appartement;50;2;;;;01173
8273;115;RUE;MASONOD;B;1054;20;77,3;2;Appartement;75;4;;;;01185
8274;3;RUE;DU DOCTEUR GREZEL;AB;841;46;107,61;1;Appartement;106;5;;;;01269
8275;33;MAIL;DU NEUTRINO;AP;75;306;71,43;1;Appartement;70;3;;;;01313
8276;2;RUE;DE CHAMP FUSY;AX;1;121;30,62;2;Appartement;31;1;;;;01354
8277;18;RUE;DU CHAMP BOUILLANT;AI;21;1;49,33;2;Appartement;48;2;;;;02722
8278;5;AV;MARCEL ANDRE;G;113;2;33,8;1;Appartement;41;2;;;;04088
8279;181;ALL;DES AVETTES;AA;8;57;82,37;1;Maison;79;5;;;;04112
8280;7089;;SAINT PIERRE;AC;215;301;90,75;1;Appartement;87;4;;;;04205
8281;5360;ESP;DESPIERRE;AA;176;487;17,34;1;Appartement;17;1;;;;05177
8282;5246;ALL;AICARDI HUBERT;AB;168;2;55,76;2;Appartement;35;1;;;;05177
8283;481;RTE;DE NICE;AN;1;72;45,42;1;Appartement;46;2;;;;06004
8284;30;BD;JAMES WYLLIE;BV;414;243;31,31;1;Appartement;32;1;;;;06004
8285;73;AV;DE GRASSE;BP;299;14;31,03;1;Appartement;28;2;;;;06027
8286;11;CHE;GARIBONDY;AB;290;59;51,6;2;Appartement;46;2;;;;06030
8287;13;BD;MARECHAL LECLERC;BO;13;1;35,43;1;Appartement;30;2;;;;06069
8288;5709;;FRONT DE NEIGE;AD;30;227;17,74;1;Appartement;18;1;;;;06073
8289;501;AV;DES ANCIENS COMBATTANTS;AM;125;1001;28,77;1;Appartement;31;1;;;;06079
8290;116;BD;DE CESSOLE;ED;235;5;44,49;2;Appartement;25;1;;;;06088
8291;19;BD;FRANCK PILATTE;KL;163;182;104,48;3;Appartement;100;4;;;;06088
8292;35;BD;JOSEPH GARNIER;LT;47;5;68,39;1;Appartement;75;3;;;;06088
8293;35;BD;CARLONE;MP;419;28;17,04;1;Appartement;18;1;;;;06088
8294;10;CHE;DE L ARBRE;BA;312;3;25,75;1;Appartement;25;2;;;;06149
8295;1125;BD;NAPOLEON III;AN;43;66;51,44;1;Appartement;60;2;;;;06159
8296;2;BD;GAMBETTA;F;394;9;52,8;1;Appartement;47;2;;;;07019
8297;907;RUE;HENRI DUNANT;AB;527;1;57,17;2;Appartement;53;3;;;;07102
8298;4;RUE;DE LA MIRANDOLLE;C;137;5;68,69;2;Appartement;71;3;;;;09122
8299;4;RUE;VILLON;AR;321;122;44,32;3;Appartement;44;2;;;;10343
8300;12;RUE;DE LA VISITATION;CH;261;1;28,17;1;Appartement;28;2;;;;10387
8301;12;RUE;DE LA VISITATION;CH;261;2;28;1;Appartement;28;2;;;;10387
8302;804;RES;APHRODITE LA VOIE D'EAU;DC;22;804;14,88;1;Appartement;15;1;;;;11202
8303;4;RUE;DU PONT;AC;61;4;72,88;1;Appartement;70;3;;;;13086
8304;5597;;LE REPOS;AS;476;16;32,71;1;Appartement;40;2;;;;13086
8305;14;BD;GARIBALDI;A;159;6;100,24;1;Appartement;105;3;;;;13201
8306;105;RUE;JEAN DE BERNARDY;C;87;4;43,6;1;Appartement;42;1;;;;13201
8307;41;RUE;D ISOARD;E;284;190;16,61;1;Appartement;16;1;;;;13201
8308;45;AV;CAMILLE PELLETAN;B;70;5;40,04;1;Appartement;37;2;;;;13202
8309;24;RUE;MAZENOD;D;116;4;56,78;1;Appartement;56;2;;;;13202
8310;110;BD;DE PARIS;E;8;168;64,64;2;Appartement;65;3;;;;13203
8311;21;RUE;ORAN;K;12;7;29,91;1;Appartement;30;1;;;;13204
8312;49;RUE;DES BONS ENFANTS;B;80;6;31;1;Appartement;35;1;;;;13206
8313;68;RUE;DE LA PAIX MARCEL PAUL;A;164;43;21,68;1;Appartement;23;1;;;;13206
8314;45;AV;DE LA CORSE;C;145;24;77,79;1;Appartement;92;3;;;;13207
8315;62;AV;JULES CANTINI;A;68;264;90,67;1;Appartement;84;5;;;;13208
8316;9001;CITE;LE CORBUSIER;C;4;207;31;1;Appartement;31;1;;;;13208
8317;83;BD;DU REDON;D;238;4068;83,7;2;Appartement;91;5;;;;13209
8318;201;SQ;LA CRAVACHE;X;47;294;51,21;2;Appartement;51;3;;;;13209
8319;26;AV;COROT;B;57;242;48,89;1;Appartement;49;2;;;;13213
8320;17;BD;DU CDT FINAT DUCLOS;C;42;6;35,85;1;Appartement;31;2;;;;13214
8321;9004;RES;DEAUVILLE;AB;709;49;28,87;1;Appartement;29;2;;;;17094
8322;11;RUE;DE LA COMEDIE;CE;148;3;37,85;2;Appartement;42;2;;;;17415
8323;4;AV;DES COMBATTANTS;AE;137;27;31,27;1;Appartement;31;1;;;;22136
8324;7;RUE;PIERRE SEMARD;CX;285;4;48,54;2;Appartement;48;2;;;;22278
8325;628;;CHAMP DE MARSICOU;BA;34;9;130;1;Appartement;98;4;;;;24053
8326;7;AV;COMMANDANT MARCEAU;HW;230;1;63,81;1;Appartement;68;3;;;;25056
8327;14;RUE;AUGUSTE COMTE;AX;38;25;117,67;1;Maison;117;5;;;;26362
8328;3;RUE;DES CHANGES;AI;16;8;93,69;1;Appartement;92;4;;;;28085
8329;21;AV;DE L'EUROPE;AM;287;68;58,41;2;Appartement;58;3;;;;28110
8330;9001;RES;VALLE SERENA;AN;74;201;102,18;2;Appartement;94;4;;;;2A004
8331;4;RUE;POZZO DI BORGO;BY;51;1;45;1;Appartement;35;1;;;;2A004
8332;5200;;TAMARICCIO;D;561;99;26,17;1;Maison;22;1;;;;2A017
8333;5762;;DICCIPPOLO;D;72;8;80,82;1;Appartement;89;3;;;;2A288
8334;14;RUE;DE L ASPIC;EY;270;10;34,87;1;Appartement;37;1;;;;30189
8335;2;RUE;DE L HORLOGE;EY;330;35;20,49;1;Appartement;20;1;;;;30189
8336;159;ALL;ANNE FRANK;HN;652;109;67,15;2;Appartement;67;3;;;;30189
8337;3;AV;HENRI MARTIN;BP;95;309;40,49;2;Appartement;40;2;;;;31149
8338;30;RUE;ASSALIT;AC;416;222;53,61;2;Appartement;53;2;;;;31555
8339;49;IMP;DE LA BARAQUETTE;AC;67;327;67,81;1;Appartement;67;3;;;;31555
8340;11;BD;LAZARE CARNOT;AB;68;43;70,37;1;Appartement;75;2;;;;31555
8341;238;AV;JEAN RIEUX;AY;373;101;63,77;2;Appartement;63;3;;;;31555
8342;9;RUE;CLAUDE GONIN;AK;115;71;63,94;1;Appartement;64;3;;;;31555
8343;22;RUE;VICTOR LOUIS LIOTARD;HY;28;21;17,34;1;Appartement;14;1;;;;33063
8344;212;RUE;JUDAIQUE;MA;188;29;50,87;2;Appartement;51;2;;;;33063
8345;9001;VGE;ARTS ET VIE;BZ;24;28;24,92;1;Appartement;25;2;;;;33097
8346;7;AV;WINSTON CHURCHILL;BY;790;310;70,93;1;Appartement;68;4;;;;33281
8347;11;RUE;DE LA VENE;AM;45;1;54,46;1;Maison;63;2;;;;34024
8348;188;RUE;DE SICILE;LV;259;28;148,04;1;Maison;108;6;;;;34172
8349;949;AV;DU PROFESSEUR LOUIS RAVAS;MS;290;2998;65,16;1;Appartement;72;4;;;;34172
8350;109;RUE;FRANCIS LOPEZ;TE;173;2004;55,15;1;Appartement;57;2;;;;34172
8351;21;AV;FRANCOIS MITTERRAND;AK;89;48;43,9;1;Appartement;44;2;;;;35055
8352;7;ALL;BARBARA;AV;794;19;66,6;1;Appartement;66;3;;;;35281
8353;7;RUE;DE L ISERE;AK;47;7;60,87;1;Appartement;57;2;;;;38185
8354;3;RUE;PAUL JANET;CS;54;113;41,34;2;Appartement;40;1;;;;38185
8355;3;RUE;DU TAILLEFER;AK;296;30;97,23;2;Appartement;96;4;;;;38516
8356;283;;PAS DE LES AMNES;AI;390;44;37,69;1;Appartement;38;2;;;;40046
8357;77;RUE;MODIGLIANI;AK;1033;7;71,68;1;Appartement;74;3;;;;40046
8358;17;ALL;DES CHEVREUILS;AM;301;4;79,36;1;Maison;79;4;;;;40284
8359;20;AV;DES FAISANS;AV;67;11;67,45;2;Appartement;68;3;;;;40284
8360;3;RES;LA SABLEYRE;AW;32;48;41,44;1;Appartement;41;2;;;;40296
8361;2;RUE;DE LA GARE;C;480;11;62;2;Maison;60;3;;;;41128
8362;37;MAIL;DU MAL LECLERC;BD;506;416;61,36;2;Appartement;54;3;;;;41269
8363;11;RUE;JOSEPH SOUTEYRAT;AD;93;3;54,6;2;Appartement;80;3;;;;42099
8364;1507;CHE;TREVE RAISIN;B;1042;101;63,16;2;Appartement;64;2;;;;42170
8365;20;RUE;GAMBETTA;AK;565;11;80,8;3;Appartement;85;3;;;;42189
8366;22;RUE;BABONEAU;HW;297;234;191,3;1;Maison;181;7;;;;44109
8367;104;RUE;DU CORPS DE GARDE;KV;378;10;49,16;1;Appartement;49;2;;;;44109
8368;108;BD;DES BELGES;NY;224;29;26,87;1;Appartement;27;1;;;;44109
8369;64;RUE;ARISTIDE BRIAND;CL;51;3;80,52;2;Appartement;80;3;;;;44184
8370;36;BD;VICTOR HUGO;VH;69;4;34,49;2;Appartement;36;2;;;;44184
8371;44;RUE;DU CHAPEAU BERGER;BI;344;26;32,4;2;Appartement;38;1;;;;44215
8372;11;RUE;THEOPHILE GAUTIER;ES;131;18;101,52;1;Maison;103;4;;;;45234
8373;2;RUE;DE CRIMEE;BT;33;14;56,36;1;Appartement;59;3;;;;49007
8374;66;AV;JEAN XXIII;DZ;97;227;28,26;2;Appartement;28;1;;;;49007
8375;4;RTE;DU HUTREAU;BB;70;5;37,91;1;Appartement;42;2;;;;49278
8376;10;RUE;MARECHAL LEFEBVRE;BH;9;445;65,05;2;Appartement;65;3;;;;53130
8377;25;RUE;D'OZERAILLES RES.SQ.GALLE;AT;454;3;43,69;1;Appartement;43;2;;;;54184
8378;9003;RES;PLANCHE EPINOY;AX;142;32;66,3;1;Appartement;69;3;;;;59163
8379;37;RUE;BASSE;LO;69;2;103,52;1;Appartement;90;3;;;;59350
8380;9001;RES;DU PARC DU CHATEAU;AN;946;127;48,9;1;Appartement;50;2;;;;59360
8381;14;BD;GEORGES CLEMENCEAU;BT;806;24;42,78;1;Appartement;42;2;;;;59378
8382;128;AV;JULIEN LAGACHE;DH;40;26;58,62;2;Appartement;60;3;;;;59512
8383;12;RUE;DU GENERAL LECLERC;EY;204;4;59,3;1;Appartement;40;2;;;;59599
8384;60;RUE;DE CONSTANTINE;IP;304;3;43,2;2;Appartement;41;2;;;;59599
8385;6;RUE;ARTHUR BUYSE;AW;1165;217;54,67;1;Appartement;55;2;;;;59646
8386;19;RUE;D AGINCOURT;Y;60;59;79,61;1;Appartement;82;4;;;;60057
8387;1;ALL;COLETTE;BE;187;1659;50,73;2;Appartement;51;3;;;;60175
8388;162;RTE;DE SAINT OMER;BT;164;5;41;1;Appartement;50;3;;;;62758
8389;1;RUE;DES HIRONDELLES;BL;147;29;74,89;1;Maison;75;4;;;;66037
8390;3;RUE;DE PARIS;AE;26;28;55,8;2;Appartement;62;3;;;;69010
8391;23;CHE;DU CHARROI;AK;268;2;114,68;1;Maison;100;4;;;;69034
8392;42;BD;DES PROVINCES;AH;11;1244;68,05;2;Appartement;72;4;;;;69202
8393;21;RUE;DU VINGTAIN;AM;186;3;26,63;1;Appartement;27;1;;;;69202
8394;42;AV;GEN LECLERC;AO;441;290;35,78;1;Appartement;19;1;;;;69286
8395;16;RUE;DE L ANNONCIADE;AI;39;23;25,43;1;Appartement;15;1;;;;69381
8396;10;RUE;TOURRET;AI;94;3;45,56;1;Appartement;46;2;;;;69381
8397;2;PL;MARCEL BERTONE;AW;23;12;52,39;2;Appartement;60;2;;;;69384
8398;27;RUE;CARNOT;DN;63;60;60,07;1;Appartement;48;2;;;;74010
8399;23;CHE;DE L ESSERT;A;1272;23;53;2;Appartement;53;2;;;;74090
8400;185;ALL;DE LA THIOLLYRE;C;2104;124;68,26;1;Appartement;68;3;;;;74311
8401;31;RUE;COQUILLIERE;AR;64;297;83,13;2;Appartement;85;3;;;;75101
8402;141;RUE;SAINT DENIS;AL;53;191;21,31;1;Appartement;21;1;;;;75102
8403;49;RUE;GEOFFROY ST HILAIRE;AK;112;21;45,86;1;Appartement;44;2;;;;75105
8404;7;RUE;GUENEGAUD;AC;83;30;27,41;2;Appartement;31;2;;;;75106
8405;29;RUE;SAINT ANDRE DES ARTS;AE;98;9;13,76;1;Appartement;20;1;;;;75106
8406;14;BD;SAINT MARTIN;AY;54;16;30;2;Appartement;40;3;;;;75110
8407;48;RUE;DU FBG ST MARTIN;AZ;80;22;52,38;2;Appartement;50;3;;;;75110
8408;14;CITE;GRISET;AK;64;21;17,84;1;Appartement;54;3;;;;75111
8409;20;RUE;JEAN PIERRE TIMBAUD;AN;98;24;12,09;1;Appartement;8;1;;;;75111
8410;50;BD;VOLTAIRE;AP;31;24;67,12;1;Appartement;69;3;;;;75111
8411;163;RUE;DE CHARONNE;BS;51;194;26,5;2;Appartement;27;1;;;;75111
8412;6;RUE;DE LA MAIN D OR;CE;97;20;16,02;2;Appartement;14;1;;;;75111
8413;309;RUE;DU FBG ST ANTOINE;CP;101;214;72,63;1;Appartement;70;3;;;;75111
8414;60;RUE;DE FECAMP;BP;64;31;66,35;1;Appartement;64;3;;;;75112
8415;1;VC;A 12;CO;12;14;27,3;2;Appartement;25;1;;;;75112
8416;64;RUE;DE TOLBIAC;BH;70;20;36,3;2;Appartement;34;3;;;;75113
8417;102;BD;KELLERMANN;DI;6;354;29,16;2;Appartement;29;1;;;;75113
8418;17;RUE;BELLIER DEDOUVRE;DN;88;23;14,8;2;Appartement;20;1;;;;75113
8419;159;AV;D ITALIE;DS;78;103;38,7;2;Appartement;38;2;;;;75113
8420;3;PAS;FOUBERT;DW;214;324;105;3;Appartement;106;5;;;;75113
8421;16;RUE;CASSINI;AB;28;61;64,72;1;Appartement;72;3;;;;75114
8422;18;BD;EDGAR QUINET;AF;22;309;41,58;1;Appartement;44;2;;;;75114
8423;10;RUE;JEAN DOLENT;AS;3;37;40,93;2;Appartement;42;2;;;;75114
8424;90;RUE;CAMBRONNE;BU;32;136;43,55;1;Appartement;44;1;;;;75115
8425;18;RUE;LECOURBE;CD;42;232;42,01;2;Appartement;42;2;;;;75115
8426;12;RUE;CARRIER BELLEUSE;CY;38;21;44,48;1;Appartement;48;3;;;;75115
8427;50;AV;DE SEGUR;CZ;30;15;60,51;2;Appartement;56;3;;;;75115
8428;31;RUE;SAINT CHARLES;DK;61;4;127,5;1;Appartement;119;5;;;;75115
8429;51;RUE;DU GAL DELESTRAINT;AS;11;8;116,55;1;Appartement;112;5;;;;75116
8430;42;RUE;RIBERA;BV;56;530;83,21;2;Appartement;80;3;;;;75116
8431;4;AV;DE L ABBE ROUSSEL;BZ;8;121;76,53;2;Appartement;74;4;;;;75116
8432;22;RUE;DE LA TOUR;DP;41;12;30,35;1;Appartement;41;2;;;;75116
8433;9;RUE;GUSTAVE FLAUBERT;BK;3;3;219,23;1;Appartement;222;7;;;;75117
8434;123;RUE;CARDINET;CG;170;2;23,34;2;Appartement;20;2;;;;75117
8435;64;RUE;SAUSSURE;CI;97;27;74,1;2;Appartement;75;3;;;;75117
8436;128;RUE;DU MONT CENIS;BX;6;104;48,39;1;Appartement;17;1;;;;75118
8437;13;RUE;MARX DORMOY;CI;38;22;23,02;1;Appartement;23;1;;;;75118
8438;70;RUE;MARX DORMOY;DD;26;16;31,34;2;Appartement;30;2;;;;75118
8439;11;RUE;ARMAND CARREL;EP;5;9;34,87;1;Appartement;30;2;;;;75119
8440;50;RUE;DE LA JUSTICE;BN;67;160;11,8;1;Appartement;11;1;;;;75120
8441;40;CHE;DU NID DE VERDIER;AR;123;5;90,87;1;Appartement;91;3;;;;76259
8442;53;RUE;DU GEN DE GAULLE;XA;264;24;84,46;1;Appartement;84;4;;;;76552
8443;30;RUE;DE LA ROSERAIE;ZB;505;303;98,86;3;Maison;97;5;;;;77268
8444;8;RUE;GASTON DARLEY;AW;260;1;56,1;1;Appartement;56;3;;;;77333
8445;10;RUE;DES PINSONS;AA;73;24;33,7;2;Appartement;34;1;;;;77479
8446;9001;RES;LE NOUVEAU PARC;AE;852;715;58,44;2;Appartement;59;3;;;;78015
8447;12;RTE;DE SAINT NOM;AK;125;770;112,45;2;Appartement;116;5;;;;78224
8448;9;AV;AUGUSTE RENOIR;AD;394;2051;100,48;3;Appartement;98;5;;;;78372
8449;3;CHE;DU VIEIL ETANG;B;1025;2;221,92;1;Maison;221;7;;;;78398
8450;3;PL;ETIENNE FRANCOIS CHOISEUL;AC;82;142;30,31;1;Appartement;31;1;;;;78423
8451;5;ALL;DES BRUYERES;AT;34;43;194,49;1;Maison;186;7;;;;78466
8452;34;RUE;DU PRESIDENT WILSON;AH;79;1529;84,01;2;Appartement;83;5;;;;78481
8453;26;RUE;DU MAL JOFFRE;AI;794;10;38,19;2;Appartement;38;1;;;;78551
8454;21;RUE;CHARLES DE GAULLE;AB;140;1;201,66;1;Maison;110;4;;;;78571
