Id_ventes;No_disposition;Date_mutation;Nature_mutation;Valeur_fonciere;Id_refbien
29320;1;11/06/2020;Vente;81000;29320
29321;1;11/06/2020;Vente;47000;29321
29322;1;11/06/2020;Vente;132850;29322
29323;1;11/06/2020;Vente;55000;29323
29324;1;11/06/2020;Vente;41500;29324
29325;1;11/06/2020;Vente;53900;29325
29326;1;11/06/2020;Vente;177000;29326
29327;1;11/06/2020;Vente;84000;29327
29328;1;11/06/2020;Vente;120000;29328
29329;1;11/06/2020;Vente;77000;29329
29330;1;11/06/2020;Vente;51000;29330
29331;1;11/06/2020;Vente;118500;29331
29332;2;11/06/2020;Vente;82720;29332
29333;1;11/06/2020;Vente;141000;29333
29334;1;11/06/2020;Vente;207000;29334
29335;1;11/06/2020;Vente;111250;29335
29336;1;11/06/2020;Vente;209850;29336
29337;1;11/06/2020;Vente;93000;29337
29338;1;11/06/2020;Vente;263000;29338
29339;1;11/06/2020;Vente;230000;29339
29340;1;11/06/2020;Vente;144500;29340
29341;1;11/06/2020;Vente;396000;29341
29342;1;11/06/2020;Vente;926500;29342
29343;1;11/06/2020;Vente;124000;29343
29344;1;11/06/2020;Vente;144250;29344
29345;1;11/06/2020;Vente;118600;29345
29346;1;11/06/2020;Vente;152000;29346
29347;1;11/06/2020;Vente;173000;29347
29348;1;11/06/2020;Vente;50000;29348
29349;1;11/06/2020;Vente;205801;29349
29350;1;11/06/2020;Vente;91000;29350
29351;1;11/06/2020;Vente;92984;29351
29352;1;11/06/2020;Vente;45000;29352
29353;1;11/06/2020;Vente;109880;29353
29354;1;11/06/2020;Vente;80000;29354
29355;1;11/06/2020;Vente;433620;29355
29356;1;11/06/2020;Vente;58000;29356
29357;1;11/06/2020;Vente;107000;29357
29358;1;11/06/2020;Vente;87000;29358
29359;1;11/06/2020;Vente;120000;29359
29360;1;11/06/2020;Vente;124000;29360
29361;1;11/06/2020;Vente;142300;29361
29362;1;11/06/2020;Vente;61500;29362
29363;1;11/06/2020;Vente;51000;29363
29364;1;11/06/2020;Vente;109000;29364
29365;1;11/06/2020;Vente;109000;29365
29366;1;11/06/2020;Vente;140000;29366
29367;1;11/06/2020;Vente;39000;29367
29368;1;11/06/2020;Vente;124000;29368
29369;1;11/06/2020;Vente;190000;29369
29370;1;11/06/2020;Vente;73515;29370
29371;1;11/06/2020;Vente;81837;29371
29372;1;11/06/2020;Vente;148000;29372
29373;1;11/06/2020;Vente;194000;29373
29374;1;11/06/2020;Vente;196000;29374
29375;1;11/06/2020;Vente;206000;29375
29376;1;11/06/2020;Vente;103000;29376
29377;1;11/06/2020;Vente;77800;29377
29378;1;11/06/2020;Vente;198000;29378
29379;1;11/06/2020;Vente;221600;29379
29380;1;11/06/2020;Vente;227000;29380
29381;1;11/06/2020;Vente;230500;29381
29382;1;11/06/2020;Vente;106000;29382
29383;1;11/06/2020;Vente;86500;29383
29384;1;11/06/2020;Vente;59000;29384
29385;1;11/06/2020;Vente;197800;29385
29386;1;11/06/2020;Vente;58000;29386
29387;1;11/06/2020;Vente;82000;29387
29388;1;11/06/2020;Vente;174000;29388
29389;1;11/06/2020;Vente;166250;29389
29390;1;11/06/2020;Vente;110500;29390
29391;1;11/06/2020;Vente;57295;29391
29392;1;11/06/2020;Vente;170050;29392
29393;1;11/06/2020;Vente;83000;29393
29394;1;11/06/2020;Vente;152500;29394
29395;1;11/06/2020;Vente;362300;29395
29396;1;11/06/2020;Vente;122000;29396
29397;1;11/06/2020;Vente;56700;29397
29398;1;11/06/2020;Vente;81000;29398
29399;1;11/06/2020;Vente;103770;29399
29400;1;11/06/2020;Vente;150000;29400
29401;1;11/06/2020;Vente;60000;29401
29402;1;11/06/2020;Vente;64500;29402
29403;1;11/06/2020;Vente;38000;29403
29404;1;11/06/2020;Vente;173000;29404
29405;1;11/06/2020;Vente;65000;29405
29406;1;11/06/2020;Vente;40500;29406
29407;1;11/06/2020;Vente;88400;29407
29408;1;11/06/2020;Vente;75000;29408
29409;1;11/06/2020;Vente;96370;29409
29410;1;11/06/2020;Vente;132000;29410
29411;1;11/06/2020;Vente;165000;29411
29412;1;11/06/2020;Vente;156100;29412
29413;1;11/06/2020;Vente;128000;29413
29414;1;11/06/2020;Vente;130000;29414
29415;1;11/06/2020;Vente;155000;29415
29416;1;11/06/2020;Vente;330000;29416
29417;1;11/06/2020;Vente;330200;29417
29418;1;11/06/2020;Vente;185000;29418
29419;1;11/06/2020;Vente;290000;29419
29420;1;11/06/2020;Vente;295900;29420
29421;1;11/06/2020;Vente;210260;29421
29422;1;11/06/2020;Vente;90000;29422
29423;1;11/06/2020;Vente;87000;29423
29424;1;11/06/2020;Vente;184078;29424
29425;1;11/06/2020;Vente;279750;29425
29426;1;11/06/2020;Vente;720000;29426
29427;1;11/06/2020;Vente;433000;29427
29428;1;11/06/2020;Vente;235200;29428
29429;1;11/06/2020;Vente;130000;29429
29430;1;11/06/2020;Vente;315000;29430
29431;1;11/06/2020;Vente;1063000;29431
29432;1;11/06/2020;Vente;600000;29432
29433;1;11/06/2020;Vente;288600;29433
29434;1;11/06/2020;Vente;436000;29434
29435;1;11/06/2020;Vente;292500;29435
29436;1;11/06/2020;Vente;460653;29436
29437;1;11/06/2020;Vente;245960;29437
29438;1;11/06/2020;Vente;350960;29438
29439;1;11/06/2020;Vente;730000;29439
29440;1;11/06/2020;Vente;392142;29440
29441;1;11/06/2020;Vente;884000;29441
29442;1;11/06/2020;Vente;153100;29442
29443;1;11/06/2020;Vente;640000;29443
29444;1;11/06/2020;Vente;300000;29444
29445;1;11/06/2020;Vente;148000;29445
29446;1;11/06/2020;Vente;943590;29446
29447;1;11/06/2020;Vente;150000;29447
29448;1;11/06/2020;Vente;1750000;29448
29449;1;11/06/2020;Vente;1170000;29449
29450;1;11/06/2020;Vente;1085000;29450
29451;1;11/06/2020;Vente;520000;29451
29452;1;11/06/2020;Vente;175000;29452
29453;1;11/06/2020;Vente;1465000;29453
29454;1;11/06/2020;Vente;2000000;29454
29455;1;11/06/2020;Vente;220800;29455
29456;1;11/06/2020;Vente;95000;29456
29457;1;11/06/2020;Vente;260000;29457
29458;1;11/06/2020;Vente;395250;29458
29459;1;11/06/2020;Vente;373000;29459
29460;1;11/06/2020;Vente;431950;29460
29461;1;11/06/2020;Vente;564500;29461
29462;1;11/06/2020;Vente;371550;29462
29463;1;11/06/2020;Vente;196800;29463
29464;1;11/06/2020;Vente;282000;29464
29465;1;11/06/2020;Vente;288000;29465
29466;1;11/06/2020;Vente;429900;29466
29467;1;11/06/2020;Vente;263769,84;29467
29468;1;11/06/2020;Vente;221130;29468
29469;1;11/06/2020;Vente;247750;29469
29470;1;11/06/2020;Vente;319037;29470
29471;1;11/06/2020;Vente;309500;29471
29472;1;11/06/2020;Vente;289000;29472
29473;1;11/06/2020;Vente;192000;29473
29474;1;11/06/2020;Vente;436000;29474
29475;1;11/06/2020;Vente;87500;29475
29476;1;11/06/2020;Vente;42500;29476
29477;1;11/06/2020;Vente;275500;29477
29478;1;11/06/2020;Vente;93000;29478
29479;1;11/06/2020;Vente;99105;29479
29480;1;11/06/2020;Vente;165000;29480
29481;1;11/06/2020;Vente;112500;29481
29482;1;11/06/2020;Vente;195000;29482
29483;1;11/06/2020;Vente;147000;29483
29484;1;11/06/2020;Vente;187000;29484
29485;1;11/06/2020;Vente;170000;29485
29486;1;11/06/2020;Vente;170000;29486
29487;1;11/06/2020;Vente;172000;29487
29488;1;11/06/2020;Vente;80000;29488
29489;1;11/06/2020;Vente;35000;29489
29490;1;11/06/2020;Vente;152700;29490
29491;1;11/06/2020;Vente;490000;29491
29492;1;11/06/2020;Vente;130000;29492
29493;1;11/06/2020;Vente;138000;29493
29494;1;11/06/2020;Vente;214000;29494
29495;1;11/06/2020;Vente;315000;29495
29496;1;11/06/2020;Vente;228500;29496
29497;1;11/06/2020;Vente;317760;29497
29498;1;11/06/2020;Vente;235000;29498
29499;1;11/06/2020;Vente;189950;29499
29500;1;11/06/2020;Vente;139780;29500
29501;1;11/06/2020;Vente;86000;29501
29502;1;11/06/2020;Vente;220000;29502
29503;1;11/06/2020;Vente;763434;29503
29504;1;11/06/2020;Vente;300000;29504
29505;1;11/06/2020;Vente;418000;29505
29506;1;11/06/2020;Vente;54500;29506
29507;1;11/06/2020;Vente;48500;29507
29508;1;11/06/2020;Vente;167630;29508
29509;1;11/06/2020;Vente;117000;29509
29510;1;11/06/2020;Vente;258000;29510
29511;1;11/06/2020;Vente;110750;29511
29512;2;11/06/2020;Vente;31500;29512
29513;1;11/06/2020;Vente;199000;29513
29514;1;11/06/2020;Vente;163500;29514
29515;1;11/06/2020;Vente;154150;29515
29516;1;11/06/2020;Vente;305000;29516
29517;1;11/06/2020;Vente;98000;29517
29518;1;11/06/2020;Vente;110000;29518
29519;1;11/06/2020;Vente;126000;29519
29520;1;11/06/2020;Vente;455000;29520
29521;1;11/06/2020;Vente;160000;29521
29522;1;11/06/2020;Vente;375000;29522
29523;1;11/06/2020;Vente;93000;29523
29524;1;11/06/2020;Vente;99000;29524
29525;1;11/06/2020;Vente;82000;29525
29526;1;11/06/2020;Vente;101000;29526
29527;1;11/06/2020;Vente;94095;29527
29528;1;11/06/2020;Vente;75000;29528
29529;1;11/06/2020;Vente;68000;29529
29530;1;11/06/2020;Vente;199000;29530
29531;1;11/06/2020;Vente;106000;29531
29532;1;11/06/2020;Vente;160000;29532
29533;1;11/06/2020;Vente;155000;29533
29534;1;11/06/2020;Vente;255800;29534
29535;1;11/06/2020;Vente;134500;29535
29536;1;11/06/2020;Vente;170000;29536
29537;1;11/06/2020;Vente;117000;29537
29538;1;11/06/2020;Vente;189150;29538
29539;1;11/06/2020;Vente;364000;29539
29540;1;11/06/2020;Vente;375000;29540
29541;1;11/06/2020;Vente;333340;29541
29542;1;11/06/2020;Vente;598500;29542
29543;1;11/06/2020;Vente;167390;29543
29544;1;11/06/2020;Vente;605000;29544
29545;1;11/06/2020;Vente;330000;29545
29546;1;11/06/2020;Vente;115000;29546
29547;1;11/06/2020;Vente;166000;29547
29548;1;11/06/2020;Vente;160000;29548
29549;1;11/06/2020;Vente;116000;29549
29550;1;11/06/2020;Vente;74564,7;29550
29551;1;11/06/2020;Vente;210000;29551
29552;1;11/06/2020;Vente;255000;29552
29553;2;11/06/2020;Vente;;29553
29554;1;11/06/2020;Vente;93000;29554
29555;1;11/06/2020;Vente;162000;29555
29556;1;11/06/2020;Vente;231000;29556
29557;1;11/06/2020;Vente;115000;29557
29558;1;11/06/2020;Vente;300000;29558
29559;1;11/06/2020;Vente;300850;29559
29560;1;11/06/2020;Vente;151000;29560
29561;1;11/06/2020;Vente;315000;29561
29562;1;11/06/2020;Vente;180000;29562
29563;1;11/06/2020;Vente;328000;29563
29564;1;11/06/2020;Vente;394000;29564
29565;1;11/06/2020;Vente;206000;29565
29566;1;11/06/2020;Vente;217000;29566
29567;1;11/06/2020;Vente;150000;29567
29568;1;11/06/2020;Vente;351000;29568
29569;1;11/06/2020;Vente;247000;29569
29570;1;11/06/2020;Vente;221000;29570
29571;1;11/06/2020;Vente;157440;29571
29572;1;11/06/2020;Vente;265000;29572
29573;1;11/06/2020;Vente;132370;29573
29574;1;11/06/2020;Vente;267000;29574
29575;1;11/06/2020;Vente;107000;29575
29576;1;11/06/2020;Vente;51000;29576
29577;1;11/06/2020;Vente;210000;29577
29578;1;11/06/2020;Vente;160316;29578
29579;1;11/06/2020;Vente;148000;29579
29580;1;11/06/2020;Vente;227300;29580
29581;1;11/06/2020;Vente;198500;29581
29582;1;11/06/2020;Vente;310000;29582
29583;1;11/06/2020;Vente;162000;29583
29584;1;11/06/2020;Vente;196000;29584
29585;1;11/06/2020;Vente;129000;29585
29586;1;11/06/2020;Vente;125000;29586
29587;1;12/06/2020;Vente;130000;29587
29588;1;12/06/2020;Vente;44600;29588
29589;1;12/06/2020;Vente;110000;29589
29590;1;12/06/2020;Vente;369010;29590
29591;1;12/06/2020;Vente;208000;29591
29592;1;12/06/2020;Vente;197000;29592
29593;1;12/06/2020;Vente;450000;29593
29594;1;12/06/2020;Vente;1264184,8;29594
29595;1;12/06/2020;Vente;365580;29595
29596;1;12/06/2020;Vente;314000;29596
29597;1;12/06/2020;Vente;565000;29597
29598;1;12/06/2020;Vente;153000;29598
29599;1;12/06/2020;Vente;339000;29599
29600;1;12/06/2020;Vente;1100000;29600
29601;1;12/06/2020;Vente;240550;29601
29602;1;12/06/2020;Vente;229000;29602
29603;1;12/06/2020;Vente;106764;29603
29604;1;12/06/2020;Vente;210000;29604
29605;1;12/06/2020;Vente;110000;29605
29606;1;12/06/2020;Vente;85000;29606
29607;1;12/06/2020;Vente;75050;29607
29608;1;12/06/2020;Vente;79500;29608
29609;1;12/06/2020;Vente;219000;29609
29610;1;12/06/2020;Vente;102600;29610
29611;1;12/06/2020;Vente;54000;29611
29612;1;12/06/2020;Vente;65000;29612
29613;1;12/06/2020;Vente;540000;29613
29614;1;12/06/2020;Vente;105000;29614
29615;1;12/06/2020;Vente;146500;29615
29616;1;12/06/2020;Vente;59000;29616
29617;1;12/06/2020;Vente;105000;29617
29618;1;12/06/2020;Vente;106000;29618
29619;1;12/06/2020;Vente;75000;29619
29620;1;12/06/2020;Vente;91000;29620
29621;1;12/06/2020;Vente;39000;29621
29622;1;12/06/2020;Vente;260000;29622
29623;1;12/06/2020;Vente;155000;29623
29624;1;12/06/2020;Vente;54500;29624
29625;1;12/06/2020;Vente;86135;29625
29626;1;12/06/2020;Vente;68550;29626
29627;1;12/06/2020;Vente;139430;29627
29628;1;12/06/2020;Vente;49000;29628
29629;1;12/06/2020;Vente;117200;29629
29630;1;12/06/2020;Vente;90000;29630
29631;1;12/06/2020;Vente;64000;29631
29632;1;12/06/2020;Vente;209700;29632
29633;1;12/06/2020;Vente;37000;29633
29634;1;12/06/2020;Vente;64750;29634
29635;1;12/06/2020;Vente;93000;29635
29636;1;12/06/2020;Vente;87000;29636
29637;1;12/06/2020;Vente;149800;29637
29638;1;12/06/2020;Vente;359000;29638
29639;1;12/06/2020;Vente;265000;29639
29640;1;12/06/2020;Vente;124000;29640
29641;1;12/06/2020;Vente;162020;29641
29642;1;12/06/2020;Vente;82000;29642
29643;1;12/06/2020;Vente;165000;29643
29644;1;12/06/2020;Vente;130000;29644
29645;1;12/06/2020;Vente;115000;29645
29646;1;12/06/2020;Vente;245000;29646
29647;1;12/06/2020;Vente;153846;29647
29648;1;12/06/2020;Vente;224700;29648
29649;1;12/06/2020;Vente;184000;29649
29650;1;12/06/2020;Vente;399950;29650
29651;1;12/06/2020;Vente;186000;29651
29652;1;12/06/2020;Vente;160050;29652
29653;1;12/06/2020;Vente;231000;29653
29654;1;12/06/2020;Vente;118000;29654
29655;1;12/06/2020;Vente;107500;29655
29656;1;12/06/2020;Vente;572500;29656
29657;1;12/06/2020;Vente;140000;29657
29658;1;12/06/2020;Vente;158000;29658
29659;1;12/06/2020;Vente;174200;29659
29660;1;12/06/2020;Vente;135000;29660
29661;1;12/06/2020;Vente;210000;29661
29662;1;12/06/2020;Vente;57995;29662
29663;1;12/06/2020;Vente;84000;29663
29664;1;12/06/2020;Vente;71000;29664
29665;1;12/06/2020;Vente;805230;29665
29666;1;12/06/2020;Vente;40000;29666
29667;1;12/06/2020;Vente;200250;29667
29668;1;12/06/2020;Vente;270000;29668
29669;1;12/06/2020;Vente;76000;29669
29670;1;12/06/2020;Vente;170000;29670
29671;1;12/06/2020;Vente;124010;29671
29672;1;12/06/2020;Vente;147500;29672
29673;1;12/06/2020;Vente;62880;29673
29674;1;12/06/2020;Vente;41500;29674
29675;1;12/06/2020;Vente;108000;29675
29676;1;12/06/2020;Vente;55000;29676
29677;1;12/06/2020;Vente;74000;29677
29678;1;12/06/2020;Vente;115000;29678
29679;1;12/06/2020;Vente;89500;29679
29680;1;12/06/2020;Vente;61000;29680
29681;1;12/06/2020;Vente;137000;29681
29682;1;12/06/2020;Vente;205000;29682
29683;1;12/06/2020;Vente;120000;29683
29684;1;12/06/2020;Vente;214310;29684
29685;1;12/06/2020;Vente;140000;29685
29686;1;12/06/2020;Vente;209006;29686
29687;1;12/06/2020;Vente;109060;29687
29688;1;12/06/2020;Vente;165800;29688
29689;1;12/06/2020;Vente;181500;29689
29690;1;12/06/2020;Vente;56000;29690
29691;1;12/06/2020;Vente;41000;29691
29692;1;12/06/2020;Vente;75900;29692
29693;1;12/06/2020;Vente;125250;29693
29694;1;12/06/2020;Vente;126350;29694
29695;1;12/06/2020;Vente;243000;29695
29696;1;12/06/2020;Vente;192000;29696
29697;1;12/06/2020;Vente;706500;29697
29698;1;12/06/2020;Vente;235000;29698
29699;1;12/06/2020;Vente;90300;29699
29700;1;12/06/2020;Vente;44650;29700
29701;1;12/06/2020;Vente;101000;29701
29702;1;12/06/2020;Vente;102000;29702
29703;1;12/06/2020;Vente;63800;29703
29704;1;12/06/2020;Vente;127000;29704
29705;1;12/06/2020;Vente;87500;29705
29706;1;12/06/2020;Vente;108880;29706
29707;1;12/06/2020;Vente;146000;29707
29708;1;12/06/2020;Vente;180000;29708
29709;1;12/06/2020;Vente;67000;29709
29710;1;12/06/2020;Vente;125000;29710
29711;1;12/06/2020;Vente;60000;29711
29712;1;12/06/2020;Vente;185000;29712
29713;1;12/06/2020;Vente;102500;29713
29714;1;12/06/2020;Vente;280000;29714
29715;1;12/06/2020;Vente;85500;29715
29716;1;12/06/2020;Vente;136000;29716
29717;1;12/06/2020;Vente;499000;29717
29718;1;12/06/2020;Vente;363000;29718
29719;1;12/06/2020;Vente;148200;29719
29720;1;12/06/2020;Vente;148000;29720
29721;1;12/06/2020;Vente;372500;29721
29722;1;12/06/2020;Vente;120000;29722
29723;1;12/06/2020;Vente;;29723
29724;1;12/06/2020;Vente;116500;29724
29725;1;12/06/2020;Vente;230000;29725
29726;1;12/06/2020;Vente;70000;29726
29727;1;12/06/2020;Vente;105000;29727
29728;1;12/06/2020;Vente;220000;29728
29729;1;12/06/2020;Vente;182000;29729
29730;1;12/06/2020;Vente;96500;29730
29731;1;12/06/2020;Vente;54500;29731
29732;1;12/06/2020;Vente;125000;29732
29733;1;12/06/2020;Vente;230000;29733
29734;1;12/06/2020;Vente;75000;29734
29735;1;12/06/2020;Vente;115000;29735
29736;1;12/06/2020;Vente;146600;29736
29737;1;12/06/2020;Vente;136200;29737
29738;1;12/06/2020;Vente;85650;29738
29739;1;12/06/2020;Vente;97800;29739
29740;1;12/06/2020;Vente;90300;29740
29741;1;12/06/2020;Vente;80000;29741
29742;1;12/06/2020;Vente;183350;29742
29743;1;12/06/2020;Vente;196000;29743
29744;1;12/06/2020;Vente;78500;29744
29745;1;12/06/2020;Vente;200000;29745
29746;1;12/06/2020;Vente;77500;29746
29747;1;12/06/2020;Vente;155000;29747
29748;1;12/06/2020;Vente;133000;29748
29749;1;12/06/2020;Vente;58900;29749
29750;1;12/06/2020;Vente;70000;29750
29751;1;12/06/2020;Vente;450000;29751
29752;1;12/06/2020;Vente;320950;29752
29753;1;12/06/2020;Vente;138500;29753
29754;1;12/06/2020;Vente;69000;29754
29755;1;12/06/2020;Vente;183900;29755
29756;1;12/06/2020;Vente;254000;29756
29757;1;12/06/2020;Vente;65000;29757
29758;1;12/06/2020;Vente;71000;29758
29759;1;12/06/2020;Vente;196100;29759
29760;1;12/06/2020;Vente;168000;29760
29761;1;12/06/2020;Vente;170000;29761
29762;1;12/06/2020;Vente;160000;29762
29763;1;12/06/2020;Vente;182000;29763
29764;1;12/06/2020;Vente;96000;29764
29765;1;12/06/2020;Vente;54000;29765
29766;1;12/06/2020;Vente;53000;29766
29767;1;12/06/2020;Vente;94000;29767
29768;1;12/06/2020;Vente;67000;29768
29769;1;12/06/2020;Vente;43000;29769
29770;1;12/06/2020;Vente;146000;29770
29771;1;12/06/2020;Vente;105500;29771
29772;1;12/06/2020;Vente;56000;29772
29773;1;12/06/2020;Vente;213710;29773
29774;1;12/06/2020;Vente;520000;29774
29775;1;12/06/2020;Vente;533300;29775
29776;1;12/06/2020;Vente;205000;29776
29777;1;12/06/2020;Vente;179000;29777
29778;1;12/06/2020;Vente;125000;29778
29779;1;12/06/2020;Vente;112500;29779
29780;1;12/06/2020;Vente;54000;29780
29781;1;12/06/2020;Vente;55000;29781
29782;1;12/06/2020;Vente;169500;29782
29783;1;12/06/2020;Vente;79050;29783
29784;1;12/06/2020;Vente;85000;29784
29785;1;12/06/2020;Vente;102500;29785
29786;1;12/06/2020;Vente;205000;29786
29787;1;12/06/2020;Vente;515000;29787
29788;1;12/06/2020;Vente;715500;29788
29789;1;12/06/2020;Vente;550000;29789
29790;1;12/06/2020;Vente;110000;29790
29791;1;12/06/2020;Vente;272000;29791
29792;1;12/06/2020;Vente;285550;29792
29793;1;12/06/2020;Vente;120000;29793
29794;1;12/06/2020;Vente;82000;29794
29795;1;12/06/2020;Vente;86000;29795
29796;1;12/06/2020;Vente;114000;29796
29797;1;12/06/2020;Vente;155000;29797
29798;1;12/06/2020;Vente;19000;29798
29799;1;12/06/2020;Vente;57000;29799
29800;1;12/06/2020;Vente;310000;29800
29801;1;12/06/2020;Vente;911750;29801
29802;1;12/06/2020;Vente;158200;29802
29803;1;12/06/2020;Vente;280000;29803
29804;1;12/06/2020;Vente;570000;29804
29805;1;12/06/2020;Vente;312500;29805
29806;1;12/06/2020;Vente;1500000;29806
29807;1;12/06/2020;Vente;485000;29807
29808;1;12/06/2020;Vente;405000;29808
29809;1;12/06/2020;Vente;758324;29809
29810;1;12/06/2020;Vente;2250000;29810
29811;1;12/06/2020;Vente;499400;29811
29812;1;12/06/2020;Vente;202000;29812
29813;1;12/06/2020;Vente;475000;29813
29814;1;12/06/2020;Vente;184000;29814
29815;1;12/06/2020;Vente;839700;29815
29816;1;12/06/2020;Vente;633600;29816
29817;1;12/06/2020;Vente;1190000;29817
29818;1;12/06/2020;Vente;370000;29818
29819;1;12/06/2020;Vente;510000;29819
29820;1;12/06/2020;Vente;160000;29820
29821;1;12/06/2020;Vente;260000;29821
29822;1;12/06/2020;Vente;601000;29822
29823;1;12/06/2020;Vente;362000;29823
29824;1;12/06/2020;Vente;150000;29824
29825;1;12/06/2020;Vente;389000;29825
29826;1;12/06/2020;Vente;296000;29826
29827;1;12/06/2020;Vente;950000;29827
29828;1;12/06/2020;Vente;522650;29828
29829;1;12/06/2020;Vente;267000;29829
29830;1;12/06/2020;Vente;340000;29830
29831;1;12/06/2020;Vente;220000;29831
29832;1;12/06/2020;Vente;550000;29832
29833;1;12/06/2020;Vente;797400;29833
29834;1;12/06/2020;Vente;460500;29834
29835;1;12/06/2020;Vente;286150;29835
29836;1;12/06/2020;Vente;870000;29836
29837;1;12/06/2020;Vente;624500;29837
29838;1;12/06/2020;Vente;540000;29838
29839;1;12/06/2020;Vente;2731000;29839
29840;1;12/06/2020;Vente;2640000;29840
29841;1;12/06/2020;Vente;363000;29841
29842;1;12/06/2020;Vente;1435000;29842
29843;1;12/06/2020;Vente;273000;29843
29844;1;12/06/2020;Vente;220500;29844
29845;1;12/06/2020;Vente;1114400;29845
29846;1;12/06/2020;Vente;210000;29846
29847;1;12/06/2020;Vente;558500;29847
29848;1;12/06/2020;Vente;616700;29848
29849;1;12/06/2020;Vente;807500;29849
29850;1;12/06/2020;Vente;310000;29850
29851;1;12/06/2020;Vente;264000;29851
29852;1;12/06/2020;Vente;338000;29852
29853;1;12/06/2020;Vente;472000;29853
29854;1;12/06/2020;Vente;159000;29854
29855;1;12/06/2020;Vente;531000;29855
29856;1;12/06/2020;Vente;67000;29856
29857;1;12/06/2020;Vente;219000;29857
29858;1;12/06/2020;Vente;332500;29858
29859;1;12/06/2020;Vente;170000;29859
29860;1;12/06/2020;Vente;550000;29860
29861;1;12/06/2020;Vente;330000;29861
29862;1;12/06/2020;Vente;580000;29862
29863;1;12/06/2020;Vente;230000;29863
29864;1;12/06/2020;Vente;435000;29864
29865;1;12/06/2020;Vente;280000;29865
29866;1;12/06/2020;Vente;103500;29866
29867;1;12/06/2020;Vente;185000;29867
29868;1;12/06/2020;Vente;117000;29868
29869;1;12/06/2020;Vente;202500;29869
29870;1;12/06/2020;Vente;227000;29870
29871;1;12/06/2020;Vente;180000;29871
29872;1;12/06/2020;Vente;142000;29872
29873;1;12/06/2020;Vente;126900;29873
29874;1;12/06/2020;Vente;334350;29874
29875;1;12/06/2020;Vente;285000;29875
29876;1;12/06/2020;Vente;145000;29876
29877;1;12/06/2020;Vente;154000;29877
29878;1;12/06/2020;Vente;151000;29878
29879;1;12/06/2020;Vente;231375;29879
29880;1;12/06/2020;Vente;250000;29880
29881;1;12/06/2020;Vente;185000;29881
29882;1;12/06/2020;Vente;184900;29882
29883;1;12/06/2020;Vente;420000;29883
29884;1;12/06/2020;Vente;355500;29884
29885;1;12/06/2020;Vente;240700;29885
29886;1;12/06/2020;Vente;271900;29886
29887;1;12/06/2020;Vente;129000;29887
29888;1;12/06/2020;Vente;206000;29888
29889;1;12/06/2020;Vente;61000;29889
29890;1;12/06/2020;Vente;110000;29890
29891;1;12/06/2020;Vente;223000;29891
29892;1;12/06/2020;Vente;187900;29892
29893;1;12/06/2020;Vente;295000;29893
29894;1;12/06/2020;Vente;286000;29894
29895;1;12/06/2020;Vente;180000;29895
29896;1;12/06/2020;Vente;403870;29896
29897;1;12/06/2020;Vente;342000;29897
29898;1;12/06/2020;Vente;430000;29898
29899;1;12/06/2020;Vente;65000;29899
29900;1;12/06/2020;Vente;63000;29900
29901;1;12/06/2020;Vente;120000;29901
29902;1;12/06/2020;Vente;159000;29902
29903;1;12/06/2020;Vente;347500;29903
29904;1;12/06/2020;Vente;195000;29904
29905;1;12/06/2020;Vente;166550;29905
29906;1;12/06/2020;Vente;408100;29906
29907;1;12/06/2020;Vente;119000;29907
29908;1;12/06/2020;Vente;232800;29908
29909;1;12/06/2020;Vente;308879;29909
29910;1;12/06/2020;Vente;69800;29910
29911;2;12/06/2020;Vente;70000;29911
29912;1;12/06/2020;Vente;112000;29912
29913;1;12/06/2020;Vente;65500;29913
29914;1;12/06/2020;Vente;68100;29914
29915;1;12/06/2020;Vente;65400;29915
29916;1;12/06/2020;Vente;105000;29916
29917;1;12/06/2020;Vente;55000;29917
29918;1;12/06/2020;Vente;37000;29918
29919;1;12/06/2020;Vente;41400;29919
29920;1;12/06/2020;Vente;28900;29920
29921;1;12/06/2020;Vente;192900;29921
29922;1;12/06/2020;Vente;45000;29922
29923;1;12/06/2020;Vente;95000;29923
29924;1;12/06/2020;Vente;101000;29924
29925;1;12/06/2020;Vente;161000;29925
29926;1;12/06/2020;Vente;133500;29926
29927;1;12/06/2020;Vente;84000;29927
29928;1;12/06/2020;Vente;120000;29928
29929;1;12/06/2020;Vente;38000;29929
29930;1;12/06/2020;Vente;121500;29930
29931;1;12/06/2020;Vente;55000;29931
29932;1;12/06/2020;Vente;28600;29932
29933;1;12/06/2020;Vente;30000;29933
29934;1;12/06/2020;Vente;62400;29934
29935;1;12/06/2020;Vente;230000;29935
29936;1;12/06/2020;Vente;183000;29936
29937;1;12/06/2020;Vente;335000;29937
29938;1;12/06/2020;Vente;165385;29938
29939;1;12/06/2020;Vente;162000;29939
29940;1;12/06/2020;Vente;114430;29940
29941;1;12/06/2020;Vente;169000;29941
29942;1;12/06/2020;Vente;137000;29942
29943;1;12/06/2020;Vente;126000;29943
29944;1;12/06/2020;Vente;287100;29944
29945;1;12/06/2020;Vente;355000;29945
29946;1;12/06/2020;Vente;138000;29946
29947;1;12/06/2020;Vente;110000;29947
29948;1;12/06/2020;Vente;129000;29948
29949;1;12/06/2020;Vente;160000;29949
29950;1;12/06/2020;Vente;144000;29950
29951;1;12/06/2020;Vente;223000;29951
29952;1;12/06/2020;Vente;184000;29952
